Muscle Group,Exercise Name,Instructions,Exercise URL,Video URL,Detailed How-To,Difficulty,Tags,Exercise Type
chest,Dumbbell Incline Chest Flys,"1
Lay flat on the bench and place your feet on the ground.
2
Begin the exercise with the dumbbells held together above your chest, elbows slightly bent.
3
Simultaneously lower the weights to either side.
4
Pause when the weights are parallel to the bench, then raise your arms to the starting position.",https://musclewiki.com/dumbbells/male/anterior-deltoid/dumbbell-incline-chest-flys/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-incline-chest-flys-front.mp4#t=0.1,,Beginner,"How To Do A Dumbbell Incline Chest Flys, How to do Dumbbell Incline Chest Flys, beginner Dumbbells exercise, Pec Exercise, Pecs, Chest Exercise, Dumbbell Exercise",Muscle Building
chest,Barbell Incline Bench Press,"1
Position the bench between 30 and 45 degrees.
2
Lay flat on the bench with your feet on the ground. With straight arms unrack the bar.
3
Lower the bar to your mid chest
4
Raise the bar (slowly and controlled) until you've locked your elbows.",https://musclewiki.com/barbell/male/anterior-deltoid/barbell-incline-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-Barbell-barbell-incline-bench-press-front.mp4#t=0.1,"Barbell Incline Bench Press: A Comprehensive Guide
Setup
Choose a suitable weight for the barbell and place it on the incline bench
Lie down on the bench with your feet firmly planted on the floor
Grip the barbell with your palms facing away from your body
Lift the barbell off the rack and hold it above your chest with straight arms
Take a deep breath and brace your core
How to Perform
Lower the barbell towards your chest, keeping your elbows close to your body
Pause for a moment at the bottom of the movement and then push the barbell back up to the starting position
Repeat the movement for the desired number of repetitions
Technique
Keep your shoulder blades squeezed together throughout the exercise
Maintain a slight arch in your lower back to avoid excessive rounding
Do not allow the barbell to drift away from your chest
Focus on engaging your chest muscles throughout the movement
Exhale at the top of the movement and inhale at the bottom
Things to Avoid
Using too much weight that results in poor form
Allowing your elbows to flare out during the exercise
Rounding your lower back during the movement
Bouncing the barbell off your chest
Neglecting to warm up adequately before performing the exercise",Intermediate,"intermediate Barbell exercise, Pec Exercise, Pecs, How to do Barbell Incline Bench Press, How To Do A Barbell Incline Bench Press, Chest Exercise",Muscle Building
chest,Cable Chest Press,"1
Use a handle attachment. The cables should be set to shoulder height.
2
Bring both of the handles to your chest and make sure you are in the center of the cable crossover.
3
Walk a few steps forward. Then press the weight forward.
4
From there, you should flex and extend at both the shoulders and elbows simultaneously.",https://musclewiki.com/cables/male/anterior-deltoid/cable-chest-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-cable-chestpress-front.mp4#t=0.1,,Novice,"Pecs, Pec Exercise, beginner Cables exercise, Chest Exercise, How to do Cable Chest Press, How To Do A Cable Chest Press",Muscle Building
chest,Cable Pec Fly,"1
Use a handle attachment set all the way to the bottom of the machine.
2
Bring both of the handles to your chest and make sure you are in the center of the cable crossover.
3
Walk a few steps forward. Then press the weight forward. From there, your shoulders should horizontally abduct and adduct while your elbows stay in a fixed position.",https://musclewiki.com/cables/male/chest/cable-pec-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-cable-pec-fly-front.mp4#t=0.1,,Beginner,"How To Do A Cable Pec Fly, beginner Cables exercise, How to do Cable Pec Fly, Pec Exercise, Pecs, Chest Exercise",Muscle Building
chest,Chest Stretch Variation One,"1
Using a raised wall, place your arm at a 90 degree angle against it.
2
With a staggered stance, lean into the wall extending your chest.
3
Pause for a few seconds and then return to starting position and repeat on opposite side.",https://musclewiki.com/stretches/male/chest/chest-stretch-variation-one/,https://media.musclewiki.com/media/uploads/videos/branded/male-chest-stretch-variation-1-front.mp4#t=0.1,,Novice,"Pecs, How To Do A Chest Stretch Variation One, Fitness Stretch, Pec Exercise, How to do Chest Stretch Variation One, Chest Exercise, beginner Stretches exercise",Stretching
chest,Chest Stretch Variation Two,"1
Lay on your side with one hand just in front of you.
2
With a slight bend in your arm, rotate your arm around your body as slowly as possible.
3
Return to the starting position and then repeat on the other side.",https://musclewiki.com/stretches/male/chest/chest-stretch-variation-two/,https://media.musclewiki.com/media/uploads/videos/branded/male-chest-stretch-variation-2-front.mp4#t=0.1,,Novice,"beginner Stretches exercise, How To Do A Chest Stretch Variation Two, Fitness Stretch, How to do Chest Stretch Variation Two, Pec Exercise, Pecs, Chest Exercise",Stretching
chest,Chest Stretch Variation Three,"1
Place your arms behind your back and clasp your hands together.
2
Slowly extend your elbows until they are locked then lift them away from you.
3
Pause in this position for a few seconds and then return them to starting position.",https://musclewiki.com/stretches/male/chest/chest-stretch-variation-three/,https://media.musclewiki.com/media/uploads/videos/branded/male-chest-stretch-variation-3-front.mp4#t=0.1,,Novice,"beginner Stretches exercise, How to do Chest Stretch Variation Three, Fitness Stretch, Pec Exercise, Pecs, Chest Exercise, How To Do A Chest Stretch Variation Three",Stretching
chest,Chest Stretch Variation Four,"1
Raise your arms to shoulder height, fully extended in front of you.
2
Slowly bring your arms behind your back still at shoulder height.
3
Pause for a few seconds and then return to starting position.",https://musclewiki.com/stretches/male/chest/chest-stretch-variation-four/,https://media.musclewiki.com/media/uploads/videos/branded/male-chest-stretch-variation-4-front.mp4#t=0.1,,Novice,"beginner Stretches exercise, Fitness Stretch, Pec Exercise, Pecs, How to do Chest Stretch Variation Four, Chest Exercise, How To Do A Chest Stretch Variation Four",Stretching
chest,Parallel Bar Dips,"1
Grip bars with arms straight, shoulders above hands. Keep legs straight or bent.
2
Lower slowly until elbows are at 90 degrees.
3
Push back up to start position, extending arms fully.",https://musclewiki.com/bodyweight/male/triceps/parralel-bar-dips/,https://media.musclewiki.com/media/uploads/videos/branded/male-Bodyweight-parralel-bar-dips-front.mp4#t=0.1,,Intermediate,"Pecs, Bodyweight Exercise, Pec Exercise, Chest Exercise, At Home Exercise, Bodyweight Fitness",Muscle Building
chest,Machine Assisted Parallel Bar Dips,"1
Grip bars with arms straight, shoulders above hands. Place knees on pad.
2
Lower slowly until elbows are at 90 degrees.
3
Push back up to start position, extending arms fully.",https://musclewiki.com/machine/male/triceps/machine-assisted-parallel-bar-dips/,https://media.musclewiki.com/media/uploads/videos/branded/male-Machine-machine-assisted-parralel-bar-dips-front.mp4#t=0.1,,Novice,"Pec Exercise, Chest Exercise, Pecs",Muscle Building
chest,Box Dips,"1
Hold your body with arms locked above the equipment
2
Lower your body slowly while leaning forward, flare out your elbows
3
Raise your body above the bars until your arms are locked.",https://musclewiki.com/bodyweight/male/triceps/box-dips/,https://media.musclewiki.com/media/uploads/videos/branded/male-Bodyweight-dips-front.mp4#t=0.1,,Intermediate,"How To Do A Dips, Pecs, intermediate Bodyweight exercise, Bodyweight Exercise, Pec Exercise, Chest Exercise, At Home Exercise, Bodyweight Fitness, How to do Dips",Muscle Building
chest,Dumbbell Bench Press,"1
Start by lying flat on a bench with a dumbbell in each hand.
2
Hold the dumbbells at chest level with your palms facing forward.
3
Engage your core and press the dumbbells upward until your arms are fully extended.",https://musclewiki.com/dumbbells/male/triceps/dumbbell-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-bench-press-front_y8zKZJl.mp4#t=0.1,,Novice,"Triceps, Pecs, How to do Dumbbell Bench Press, Dumbbell Exercise, Pec Exercise, Chest Exercise, How To Do A Dumbbell Bench Press, Chest, beginner Dumbbells exercise, Bench Press",Muscle Building
chest,Machine Chest Press,"1
Sit on the machine and grab the handles with an overhand grip.
2
Adjust the machine to get the longest range of motion possible.
3
Press until your elbows are not extended but not hyperextended.",https://musclewiki.com/machine/male/triceps/machine-chest-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-Machine-machine-chest-press-side.mp4#t=0.1,,Novice,"Pec Exercise, Chest Exercise, Pecs",Muscle Building
chest,Band Single Arm Chest Press,"1
Attach the band to an anchor point that is about shoulder height. Take a few steps away until the band is taut.
2
Extend your shoulder joint and elbow across your body until your arm is fully extended.",https://musclewiki.com/band/male/triceps/band-single-arm-chest-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-band-chest-press-front.mp4#t=0.1,,Beginner,"beginner Band exercise, Resistance Band Exercises, Band, Pec Exercise, How To Do A Band Single Arm Chest Press, Pecs, Chest Exercise, How to do Band Single Arm Chest Press, Band Exercise",Muscle Building
chest,Band Pushup,"1
Loop the band around your mid-back. The ends of the bands should be around your hands between your thumb and pointer finger.
2
This exercise can be done from the knees or the toes depending on experience level.
3
Begin by breaking at the elbows until your upper arm is by your side. Then extend at the elbows back into the top position.",https://musclewiki.com/band/male/triceps/band-pushup/,https://media.musclewiki.com/media/uploads/videos/branded/male-band-pushup-front.mp4#t=0.1,,Intermediate,"How to do Band Pushup, How To Do A Band Pushup, beginner Band exercise, Resistance Band Exercises, Band, Pec Exercise, Pecs, Chest Exercise, Band Exercise",Muscle Building
chest,Kettlebell Chest Press (Single),"1
Laying on the floor with your knees bent and feet firmly on the floor, hold the kettlebell at your chest with both hands.
2
Fully extend your arms, raising the kettlebell until your elbows are locked.
3
Lower the kettlebell to the starting position and repeat.",https://musclewiki.com/kettlebells/male/triceps/kettlebell-chest-press-single/,https://media.musclewiki.com/media/uploads/videos/branded/male-Kettlebells-kettlebell-chest-press-front_E1OX9Ah.mp4#t=0.1,,Beginner,"beginner Kettlebells exercise, Kettlebells, Pec Exercise, Pecs, How To Do A Kettlebell Chest Press, How to do Kettlebell Chest Press, Chest Exercise, Kettlebell Exercise",Muscle Building
chest,Kettlebell Single Arm Press,"1
Laying on the floor with your knees bent and feet firmly on the floor, leave one arm resting to the side of the body.
2
Using the other arm, hold the kettlebell at arms length directly upwards of your shoulder.
3
Lower your arm until your upper arm to elbow is resting on the floor.
4
Return to starting position.",https://musclewiki.com/kettlebells/male/triceps/kettlebell-single-arm-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-Kettlebells-kettlebell-single-arm-press-front.mp4#t=0.1,,Beginner,"How to do Kettlebell Single Arm Press, beginner Kettlebells exercise, Kettlebells, Pec Exercise, Pecs, How To Do A Kettlebell Single Arm Press, Chest Exercise, Kettlebell Exercise",Muscle Building
chest,Kettlebell Single Arm Chest Fly,"1
Lie on the floor with your knees bent and feet firmly on the floor, with your arms to the side of your body.
2
Holding a kettlebell in one hand, keeping your arm fully extended with a slight bend in the elbow and your forearms facing upwards, lift the kettlebell above your chest.
3
Lower the kettlebell to the starting position and repeat.",https://musclewiki.com/kettlebells/male/chest/kettlebell-single-arm-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-Kettlebells-kettlebell-single-arm-chest-fly-side.mp4#t=0.1,,Beginner,"How To Do A Kettlebell Single Arm Chest Fly, How to do Kettlebell Single Arm Chest Fly, beginner Kettlebells exercise, Kettlebells, Pec Exercise, Pecs, Chest Exercise, Kettlebell Exercise",Muscle Building
chest,Kettlebell Walkover Pushup,"1
Starting in a press up position with feet wide and one hand resting on the kettlebell, complete a full press up, lowering your chest towards the ground while keeping your body straight and returning to the starting position.
2
Swap hands on the kettlebell, placing the hand originally on the kettlebell underneath your shoulder, complete another press up.
3
Repeat.",https://musclewiki.com/kettlebells/male/triceps/kettlebell-walkover-pushup/,https://media.musclewiki.com/media/uploads/videos/branded/male-Kettlebells-kettlebell-walkover-pushup-front.mp4#t=0.1,,Advanced,"Kettlebells, intermediate Kettlebells exercise, How to do Kettlebell Walkover Pushup, Pec Exercise, Pecs, How To Do A Kettlebell Walkover Pushup, Chest Exercise, Kettlebell Exercise",Cardio
chest,Band Single Arm Pec Fly,"1
Attach the band to an anchor point that is about shoulder height. Take a few steps away until the band is taut.
2
Extend your shoulder joint and bring your arm across your body until you feel a contraction in your pecs.",https://musclewiki.com/band/male/chest/band-single-arm-pec-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-band-chest-fly-front.mp4#t=0.1,,Beginner,"How to do Band Single Arm Pec Fly, beginner Band exercise, Resistance Band Exercises, Band, How To Do A Band Single Arm Pec Fly, Pec Exercise, Pecs, Chest Exercise, Band Exercise",Muscle Building
chest,Incline Push Up,"1
Stand facing bench or sturdy elevated platform.
2
Place hands on edge of bench or platform, slightly wider than shoulder width.
3
Slowly lower your body until your chest almost touches the bench.
4
Push body up until arms are extended.",https://musclewiki.com/bodyweight/male/triceps/incline-push-up/,https://media.musclewiki.com/media/uploads/videos/branded/male-Bodyweight-incline-push-up-front.mp4#t=0.1,,Beginner,"Bodyweight Fitness, beginner Bodyweight exercise, How To Do A Incline Push Up, Pec Exercise, At Home Exercise, Chest Exercise, Pecs, How to do Incline Push Up, Bodyweight Exercise",Muscle Building
chest,Decline Push Up,"1
Use a bench to elevate your feet.
2
Put your hands slightly wider than shoulder-width.
3
Slowly lower your body until your chest almost touches the ground
4
Raise your body until you almost lock your elbows.",https://musclewiki.com/bodyweight/male/triceps/decline-push-up/,https://media.musclewiki.com/media/uploads/videos/branded/male-Bodyweight-decline-push-up-front.mp4#t=0.1,,Beginner,"How To Do A Decline Push Up, Bodyweight Fitness, beginner Bodyweight exercise, Pec Exercise, How to do Decline Push Up, At Home Exercise, Chest Exercise, Pecs, Bodyweight Exercise",Muscle Building
chest,Barbell Floor Press,"1
Un-rack the bar and break at the elbows and shoulders.
2
Bring your elbows to the floor, rest for a second to remove all the momentum from the rep, then press to a lockout.",https://musclewiki.com/barbell/male/triceps/barbell-floor-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-Barbell-barbell-floor-press-side.mp4#t=0.1,"Barbell Floor Press: A Comprehensive Guide
Setup
Start by selecting a barbell that is appropriate for your strength level and place it on the floor.
Lie down on the floor with your back flat and feet flat on the ground. Grasp the barbell with both hands, using a grip that is slightly wider than shoulder-width apart.
Raise the barbell off the floor so that it is directly above your chest, keeping your arms straight.
Make sure your back is flat on the floor and that your neck and head are in a neutral position.
How to Perform
Slowly lower the barbell to your chest, keeping your elbows close to your sides.
Once the barbell touches your chest, pause for a moment and then press it back up to the starting position.
Repeat for the desired number of repetitions.
Technique
Keep your back flat on the floor and your elbows close to your sides throughout the entire movement.
Focus on using your chest muscles to press the barbell, not your shoulders or triceps.
Maintain a slow and controlled tempo, avoiding any jerking or bouncing movements.
Make sure to inhale as you lower the barbell and exhale as you press it back up.
Things to Avoid
Avoid arching your back or lifting your butt off the floor during the exercise, as this can cause injury to your lower back.
Do not allow your elbows to flare out to the sides, as this places unnecessary stress on your shoulders.
Avoid using too much weight, as this can cause you to lose proper form and increase the risk of injury.",Advanced,"How To Do A Barbell Floor Press, advanced exercise, How to do Barbell Floor Press, Arm Exercise, Triceps Exercise, advanced Barbell exercise, Tricep Exercise",Muscle Building
chest,Barbell Hooklying Bench Press,"1
Start in a bench press position with your feet planted on the bench and knees bent.
2
Grasp the barbell with an overhand grip, positioning your hands slightly wider than shoulder-width apart.
3
Lift the barbell off the rack and lower it to your chest, keeping your elbows close to your sides.
4
Push the barbell back up to the starting position, fully extending your arms.",https://musclewiki.com/barbell/male/abdominals/barbell-hooklying-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-barbell-hooklying-bench-press-front.mp4#t=0.1,,Advanced,"How to do Barbell Hooklying Bench Press, Triceps, Chest, intermediate Barbell exercise, Bench Press, Pec Exercise, Pecs, How To Do A Barbell Hooklying Bench Press, Chest Exercise",Muscle Building
chest,Barbell Spoto Press,"1
Start on the bench with your shoulder blades pulled back.
2
As you initiate the first rep, tuck your elbows slightly until the bar is a few inches off your chest.
3
Pause just off your chest for 1-3 seconds. Then press explosively.",https://musclewiki.com/barbell/male/triceps/barbell-spoto-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-barbell-spoto-press-front.mp4#t=0.1,,Advanced,"Triceps, How To Do A Barbell Spoto Press, Chest, How to do Barbell Spoto Press, Powerlifting, intermediate Barbell exercise, Bench Press, Pec Exercise, Pecs, Chest Exercise, Strength",Muscle Building
chest,Dumbbell Chest Fly,"1
Lay on a bench with two dumbbells extended in front of you.
2
You should have a slight bend in your elbows and maintain that bend. Your shoulder joint should do all the movement.
3
Bring the dumbbells out to your side. Stop the dumbbells before going behind your body.
4
Bring the dumbbells back together at the top.",https://musclewiki.com/dumbbells/male/chest/dumbbell-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-chest-fly-front.mp4#t=0.1,,Novice,"How To Do A Dumbbell Chest Fly, beginner Dumbbells exercise, Pec Exercise, Fly, Pecs, Chest Exercise, How to do Dumbbell Chest Fly, Dumbbell Exercise",Muscle Building
chest,Dumbbell Decline Bench Press,"1
Lay on a decline bench with both arms extended in front of you.
2
Break at the elbows and bring your upper arms to your side.
3
Once your upper arms have reached your side, press the dumbbells back to the ceiling.",https://musclewiki.com/dumbbells/male/triceps/dumbbell-decline-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-decline-bench-press-front.mp4#t=0.1,,Novice,"Triceps, Chest, Bench Press, How to do Dumbbell Decline Bench Press, beginner Dumbbells exercise, Pec Exercise, Pecs, Chest Exercise, How To Do A Dumbbell Decline Bench Press, Dumbbell Exercise, Decline",Muscle Building
chest,Dumbbell Decline Chest Fly,"1
Lay flat on a decline bench press with the dumbbells pointed toward the ceiling.
2
Maintain a slight bend in your elbows. Bring the dumbbells out to the side, stopping the dumbbells before they pass your torso.
3
Bring the dumbbells together to finish the rep.",https://musclewiki.com/dumbbells/male/chest/dumbbell-decline-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-decline-chest-fly-front.mp4#t=0.1,,Novice,"Chest Fly, How to do Dumbbell Decline Chest Fly, How To Do A Dumbbell Decline Chest Fly, beginner Dumbbells exercise, Pec Exercise, Pecs, Chest Exercise, Dumbbell Exercise, Decline",Muscle Building
chest,Dumbbell Decline Guillotine Bench Press,"1
Lie on the decline bench, grasp a pair of dumbbells and hold them at shoulder level with your palms facing forward.
2
Slowly lower the dumbbells to your chest, keeping your elbows flared out. As you lower the dumbbells, exhale deeply.
3
Once your elbows reach your chest, pause for a moment and then press them back up to the starting position",https://musclewiki.com/dumbbells/male/triceps/dumbbell-decline-guillotine-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-decline-guillotine-bench-press-front.mp4#t=0.1,,Advanced,"Chest, advanced exercise, Pec Exercise, Pecs, How To Do A Dumbbell Decline Guillotine Bench Press, Chest Exercise, How to do Dumbbell Decline Guillotine Bench Press, advanced Dumbbells exercise, Dumbbell Exercise",Muscle Building
chest,Dumbbell Guillotine Bench Press,"1
Lie on the flat bench, grasp a pair of dumbbells and hold them at shoulder level with your palms facing forward.
2
Slowly lower the dumbbells to your chest, keeping your elbows flared out. As you lower the dumbbells, exhale deeply.
3
Once your elbows reach your chest, pause for a moment and then press them back up to the starting position",https://musclewiki.com/dumbbells/male/triceps/dumbbell-guillotine-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-guillotine-bench-press-front.mp4#t=0.1,,Advanced,"Triceps, Chest, advanced exercise, Bench Press, Pec Exercise, How To Do A Dumbbell Guillotine Bench Press, Pecs, advanced Dumbbells exercise, Chest Exercise, Dumbbell Exercise, How to do Dumbbell Guillotine Bench Press",Muscle Building
chest,Dumbbell Guillotine Incline Bench Press,"1
Lie on the incline bench, grasp a pair of dumbbells and hold them at shoulder level with your palms facing forward.
2
Slowly lower the dumbbells to your chest, keeping your elbows flared out. As you lower the dumbbells, exhale deeply.
3
Once your elbows reach your chest, pause for a moment and then press them back up to the starting position",https://musclewiki.com/dumbbells/male/triceps/dumbbell-guillotine-incline-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-guillotine-incline-bench-press-side.mp4#t=0.1,,Advanced,"Guillotine, Chest, advanced exercise, Bench Press, Incline, Pec Exercise, Pecs, advanced Dumbbells exercise, How To Do A Dumbbell Guillotine Incline Bench Press, Chest Exercise, How to do Dumbbell Guillotine Incline Bench Press, Dumbbell Exercise",Muscle Building
chest,Dumbbell Incline Chest Fly,"1
Lay on an incline bench with two dumbbells extended in front of you.
2
You should have a slight bend in your elbows and maintain that bend. Your shoulder joint should do all the movement.
3
Bring the dumbbells out to your side. Stop the dumbbells before going behind your body.
4
Bring the dumbbells back together at the top.",https://musclewiki.com/dumbbells/male/chest/dumbbell-incline-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-incline-chest-fly-front.mp4#t=0.1,,Beginner,"Chest Fly, Chest, How to do Dumbbell Incline Chest Fly, beginner Dumbbells exercise, How To Do A Dumbbell Incline Chest Fly, Pec Exercise, Pecs, Chest Exercise, Dumbbell Exercise",Muscle Building
chest,Dumbbell Internally Rotated Chest Fly,"1
Lay on a bench with two dumbbells extended in front of you in an overhand grip.
2
You should have a slight bend in your elbows and maintain that bend. Your shoulder joint should do all the movement.
3
Bring the dumbbells out to your side. Stop the dumbbells before going behind your body.
4
Bring the dumbbells back together at the top.",https://musclewiki.com/dumbbells/male/chest/dumbbell-internally-rotated-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-internally-rotated-chest-fly-front.mp4#t=0.1,,Intermediate,"Chest Fly, Chest, advanced exercise, Pec Exercise, Pecs, How To Do A Dumbbell Internally Rotated Chest Fly, advanced Dumbbells exercise, Chest Exercise, Dumbbell Exercise, How to do Dumbbell Internally Rotated Chest Fly",Muscle Building
chest,Dumbbell Internally Rotated Incline Chest Fly,"1
Lay on an incline bench with two dumbbells extended in front of you.
2
You should have a slight bend in your elbows and maintain that bend. Your shoulder joint should do all the movement. You should have an overhand grip.
3
Bring the dumbbells out to your side. Stop the dumbbells before going behind your body.
4
Bring the dumbbells back together at the top.",https://musclewiki.com/dumbbells/male/chest/dumbbell-internally-rotated-incline-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-internally-rotated-incline-chest-fly-front.mp4#t=0.1,,Intermediate,"How to do Dumbbell Internally Rotated Incline Chest Fly, Chest Fly, Pecs, Internally rotated, Dumbbell Exercise, How To Do A Dumbbell Internally Rotated Incline Chest Fly, advanced exercise, Chest Exercise, advanced Dumbbells exercise, Pec Exercise, Chest",Muscle Building
chest,Dumbbell Neutral Bench Press,"1
Lie on a flat bench, grasp a pair of dumbbells and hold them at shoulder level with your palms facing each other. Keep your elbows bent and close to your body.
2
Slowly lower the dumbbells to your chest, keeping your elbows bent and close to your body.
3
Once the dumbbells reach your chest, pause for a moment and then press them back up to the starting position.
4
This variation is much easier on the shoulder joints.",https://musclewiki.com/dumbbells/male/shoulders/dumbbell-neutral-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-neutral-bench-press-front.mp4#t=0.1,,Novice,"Triceps, Shoulders Exercise, Chest, Shoulder Exercise, Anterior Deltoid Exercise, How To Do A Dumbbell Neutral Bench Press, Bench Press, beginner Dumbbells exercise, Pec Exercise, Pecs, How to do Dumbbell Neutral Bench Press, Chest Exercise, Dumbbell Exercise",Muscle Building
chest,Dumbbell Neutral Incline Bench Press,"1
Lie on an incline bench, grasp a pair of dumbbells and hold them at shoulder level with your palms facing each other. Keep your elbows bent and close to your body.
2
Slowly lower the dumbbells to your chest, keeping your elbows bent and close to your body.
3
Once the dumbbells reach your chest, pause for a moment and then press them back up to the starting position.
4
This variation is much easier on the shoulder joints.",https://musclewiki.com/dumbbells/male/shoulders/dumbbell-neutral-incline-bench-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-neutral-incline-bench-press-front.mp4#t=0.1,,Novice,"How to do Dumbbell Neutral Incline Bench Press, Chest, Shoulder Exercise, Anterior Deltoid Exercise, Bench Press, beginner Dumbbells exercise, How To Do A Dumbbell Neutral Incline Bench Press, Pec Exercise, Pecs, Neutral, Shoulders Exercise, Chest Exercise, Dumbbell Exercise",Muscle Building
chest,Band Chest Fly,"1
Secure two resistance bands to a sturdy anchor point (e.g. a door anchor, a post, etc.) at chest height.
2
Stand facing away from the anchor point with feet shoulder-width apart and hold each end of the band in each hand.
3
Start with arms fully extended and parallel to the floor.
4
Keeping arms straight, slowly bring your arms together in front of your chest.",https://musclewiki.com/band/male/chest/band-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-band-chest-fly-front_EjlOhyB.mp4#t=0.1,,Beginner,"Chest, Pec, How to do Band Chest Fly, beginner Band exercise, Resistance Band Exercises, Band, Pec Exercise, Pecs, Chest Exercise, How To Do A Band Chest Fly, Band Exercise",Muscle Building
chest,Band Chest Press,"1
Stand in the middle of the two bands with feet shoulder-width apart. Step forward with one foot to create tension in the bands.
2
Hold one band in each hand, palms facing forward. Start the exercise with your arms extended in front of you, keeping a slight bend in your elbows.
3
Lower your arms to the sides of your chest, maintaining control of the band.
4
Push your arms back up to the starting position, keeping your core engaged and maintaining control of the band.",https://musclewiki.com/band/male/triceps/band-chest-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-band-chest-press-front_XYmSX4f.mp4#t=0.1,,Novice,"How to do Band Chest Press, press, beginner Band exercise, Resistance Band Exercises, Band, chest, Pec Exercise, Pecs, Chest Exercise, How To Do A Band Chest Press, Band Exercise",Muscle Building
chest,Band Internally Rotated Chest Fly,"1
Start with both feet hip-width apart and step on the middle of the band with both feet. Hold the handles of the band in each hand and position the band above your chest, with your palms facing down.
2
Keeping your elbows slightly bent, slowly raise your arms out to the sides until they are parallel with the floor. Make sure to internally rotate your shoulder joints by bringing your shoulder blades together and rotating your forearms inward towards your torso.
3
Hold the position for a few seconds and then slowly lower your arms back to the starting position, keeping the internal rotation of your shoulder joints throughout the movement.",https://musclewiki.com/band/male/chest/band-internally-rotated-chest-fly/,https://media.musclewiki.com/media/uploads/videos/branded/male-band-internally-rotated-chest-fly-front.mp4#t=0.1,,Intermediate,"Chest fly, Resistance Band Exercises, How To Do A Band Internally Rotated Chest Fly, Band, Pec Exercise, Band Exercise, Pecs, How to do Band Internally Rotated Chest Fly, Chest Exercise, intermediate Band exercise, pecs",Muscle Building
chest,Plate Deficit Pushup,"1
Start in a pushup position with both hands on a plate. This will extend your range of motion.
2
Break at the elbows and shoulders until your upper arm travels behind the body slightly.
3
Then press back into the original position.",https://musclewiki.com/plate/male/triceps/plate-deficit-pushup/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-deficit-pushup-front.mp4#t=0.1,,Advanced,"pushup, Pecs, advanced Plate exercise, How To Do A Plate Deficit Pushup, chest, advanced exercise, Pec Exercise, Chest Exercise, Plate Exercise, pecs, How to do Plate Deficit Pushup",Muscle Building
chest,Plate Glute Bridge to Chest Press,"1
Lay flat on the ground with a plate on your chest.
2
Push your hips up toward the ceiling and maintain that extended position.
3
With your hips up, press the plate toward the ceiling.",https://musclewiki.com/plate/male/glutes/plate-glute-bridge-to-chest-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-glute-bridge-chest-press-front.mp4#t=0.1,,Beginner,"Pecs, How To Do A Plate Glute Bridge to Chest Press, Pec Exercise, chest press, Plate Exercise, Chest Exercise, glute, combination exercise, How to do Plate Glute Bridge to Chest Press, beginner Plate exercise",Muscle Building
chest,Dumbbell Elevated Pushup,"1
Start by placing two dumbbells on the floor, about shoulder-width apart.
2
Position yourself in a plank position with your hands on top of the dumbbells, keeping your arms straight.
3
Keep your feet together, with your toes resting on the floor.
4
Engage your core and lower your body towards the floor by bending your arms, until your chest nearly touches the dumbbells.
5
Push your body back up to the starting position, straightening your arms and engaging your chest, triceps and shoulders.",https://musclewiki.com/dumbbells/male/triceps/dumbbell-elevated-pushup/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-elevated-pushup-front.mp4#t=0.1,,Intermediate,"How to do Dumbbell Elevated Pushup, intermediate Dumbbells exercise, pushup, chest, Pec Exercise, How To Do A Dumbbell Elevated Pushup, Pecs, Chest Exercise, Dumbbell Exercise, pecs",Muscle Building
